mathId,name,advisors,thesis,thesisUniversity,thesisCountry,thesisYear,numStudents,numDescendants
177788,Martin  Gundersen,,,,,,3,3
177789,Hong-Hai  Dai,Martin  Gundersen;Charles Wesley Myles,A Study of Radiative Recombination and Related Properties of III-V
Semiconductors.,University of Southern California,UnitedStates,1988,0,0
177790,Andrew Elliott Sundstrom,Bhubaneswar  Mishra,Toward a Computational Solution to the Inverse Problem of How Hypoxia Arises in Metabolically Heterogeneous Cancer Cell Populations,New York University,UnitedStates,2013,0,0
177791,Oscar  SÃ¡nchez,Juan  Soler,Deterministic and Stochastic PDE arising in Semiconductor Theory and Stellar Dynamics,Universidad de Granada,Spain,2003,0,0
177792,Rafael  Vasquez,Carl David Crane III,Analysis of a Tensegrity System for Ocean Wave Energy Harvesting,University of Florida,UnitedStates,2011,0,0
177793,D. E. Cleveland,,,,,,1,64
177794,Yuri  Germeier,,,,,,1,2
177795,Nikita Nikolaevich Moiseev,,,,,,2,3
177796,Jung  Hur,Martin  Gundersen;Charles Wesley Myles,A Study of Lock-On and Other High Electric Field Effects in
Photoconductive Switches.,University of Southern California,UnitedStates,1992,0,0
177797,Sui-An  Tang,Charles Wesley Myles,Impact Ionization and Avalanche Breakdown in Semiconductors.,Texas Tech University,UnitedStates,1993,0,0
177798,Sheela  Kolluri,Michael Preston Jones,A Model for Longitudinal Poisson Count Data with Informative Dropout,University of Iowa,UnitedStates,2001,0,0
177799,Mireille  Bousquet-MÃ©lou,Xavier GÃ©rard  Viennot,q-Énumération de polyominos convexes,Université Bordeaux 1,France,1991,0,0
177800,Anneke  BrÃ¼mmer,Thomas  HÃ¶fer,Mathematical Modelling of DNA Replication,Humboldt-Universität zu Berlin,Germany,2010,0,0
177801,Michael  Flossdorf,Thomas  HÃ¶fer,Stochastic T Cell Fate Decisions,Ruprecht-Karls-Universität Heidelberg,Germany,2013,0,0
177802,Florian  Lamprecht,Thomas  HÃ¶fer,Kinetic design of the JAK-STAT1 pathway and
MYCN impact on cell cycle decisions in neuroblastoma,Ruprecht-Karls-Universität Heidelberg,Germany,2012,0,0
177803,Asma  Tafat,Claude  MarchÃ©,Preuve par raffinement de programmes à pointeurs,Université Paris-Sud XI - Orsay,France,2013,0,0
177804,Bole  Yang,Hermann  Flaschka,Algebraic Aspects of the Dispersionless Limit of the Discrete Nonlinear
Schrödinger Equation,University of Arizona,UnitedStates,2013,0,0
177805,Hitoshi  Ombe,Cornelis W. Onneweer,Besov-Type Spaces on Certain Groups,University of New Mexico,UnitedStates,1984,0,0
177806,Ganesh  Mohan,Francis (Farhad) Assadian;Stefano  Longo,COMPARATIVE ANALYSIS OF ALTERNATIVE POWERTRAINS,Cranfield University,UnitedKingdom,2013,0,0
177807,Francis (Farhad) Assadian,,The effect of linear optimal controllers on energy distribution of vibratory systems.,University of California Davis,UnitedStates,1997,1,1
177808,Frederik  Armknecht,Matthias  Krause,Algebraic Attacks on Certain Stream Ciphers,Universität Mannheim,Germany,2006,0,0
177809,Sara  Hajian,Josep  Domingo-Ferrer;Dino  Pedreschi,Simultaneous Discrimination Prevention and Privacy Protection in Data
Publishing and Mining,,,2013,0,0
177810,Dino  Pedreschi,,,,,,1,1
177811,Abel  Stolz,Andreas Berthold Thom,Linear Approximation of Groups and Ultraproducts of Compact Simple Groups,rer. nat. Universität Leipzig,Germany,2013,0,0
177812,Dinabandhu  Pradhan,Bhawani Sankar Panda,Algorithmic Study of Some Graph Problems On Certain Special Graph Classes,Indian Institute of Technology Delhi,India,2012,0,0
177813,Viet Hang  Nguyen,Zoltan  Szigeti,Constructive approaches to the rigidity of frameworks,Université de Grenoble,France,2013,0,0
177814,Patrick Seamus Doyle,Eric Stefan Garrido Shaqfeh,,Stanford University,UnitedStates,1997,0,0
177815,Janine  KÃ¼hn,Ludger  RÃ¼schendorf,Limit theorems for random excursions,Albert-Ludwigs-Universität Freiburg im Breisgau,Germany,2014,0,0
177816,Anthony  Lee,Christopher C. Holmes,On auxiliary variables and many-core architectures in computational statistics,,UnitedKingdom,,0,0
177817,Marcin  Anholcer,Michal  Karonski,,Uniwersytet im. Adama Mickiewicza w Poznaniu,Poland,2011,0,0
177818,Pankaj Ramesh Telang,Munindar Paul Singh,Multiagent Business Modeling,North Carolina State University,UnitedStates,2013,0,0
177819,Mete  Ozay,Fatos Tunay Yarman-Vural,Decision Fusion for Supervised Unsupervised and Semi-supervised Learning,Middle East Technical University,Turkey,2013,0,0
177820,Gulsah  Tumuklu Ozyer,Fatos Tunay Yarman-Vural,,Middle East Technical University,Turkey,2012,0,0
177821,Junfeng  Yang,Dawson R. Engler,Automatically Finding Serious Storage System Errors,Stanford University,UnitedStates,2008,0,0
177822,Jorge Antonio  LÃ³pez RenterÃ­a,Baltazar  Aguirre Hernandez,Trayectorias de Polinomios Estables y Diseño de Controles Lineales,Universidad Autónoma Metropolitana-Iztapalapa,Mexico,2013,0,0
177823,Jing  An,Jie  Shen,A Fourier-Spectral-Element Method For Transmission Problem in Radially
Stratified Media,Xiamen University,China,2013,0,0
177824,Ying  He,Jie  Shen,EFFICIENT SPECTRAL-ELEMENT METHODS
FOR ACOUSTIC SCATTERING AND RELATED PROBLEMS,Purdue University,UnitedStates,2013,0,0
177825,Lei  Zhang,Josep  Domingo-Ferrer;Qianhong  Wu,Research on Security and Privacy in Vehicular Ad Hoc Networks,Universitat Rovira i Virgili,Spain,2010,0,0
177826,Qianhong  Wu,,,,,,1,1
177827,Martin  SchrÃ¶der,Ludwig  BrÃ¶cker;Winfried  Scharlau,Angeordnete Schiefkörper mit natürlicher Bewertung vom Rang 1,Westfälische Wilhelms-Universität Münster,Germany,1985,0,0
177828,Anna Maria  Minotti,Gianluca  Vinti,,,,,0,0
177829,Sarah  Sciamannini,Gianluca  Vinti,,,,,0,0
177830,Fabien  NgÃ´,Frederic  Bourgeois;Octavian  Cornea,Structures quantiques de certaines
sous-variétés lagrangiennes non-monotones,Université Libre de Bruxelles and Université de Montréal,Belgium,2010,0,0
177831,Anahita  Eslami Rad,Frederic  Bourgeois,Effect of Legendrian surgery and an
exact sequence for Legendrian links,Université Libre de Bruxelles,Belgium,2012,0,0
177832,NaÃ¯m  ZÃ©naÃ¯di,Frederic  Bourgeois,Théorèmes de Künneth en homologie de
contact,Université Libre de Bruxelles,Belgium,2013,0,0
177833,Laurent  La Fuente Gravy,Simone  Gutt;Frederic  Bourgeois,Automorphismes hamiltoniens d'un produit star et opérateurs de Dirac
symplectiques,Université Libre de Bruxelles,Belgium,2013,0,0
177834,Jonathan A. L. Gelfond,Joseph George Ibrahim;Mayetri  Gupta,,The University of North Carolina at Chapel Hill,UnitedStates,2007,0,0
177835,Carmen  Cubillo DurÃ¡n,TomÃ¡s  Ortega del RincÃ³n,Un estudio sobre las potencialidades que genera en alumnos de Secundaria el
modelo de gestión mental aplicado a las fracciones,Universidad de Valladolid,Spain,1998,0,0
177836,Sonsoles  BlÃ¡zquez MartÃ­n,TomÃ¡s  Ortega del RincÃ³n,Noción de Límite en Matemáticas Aplicadas a las Ciencias Sociales,Universidad de Valladolid,Spain,1999,0,0
177837,Marcelino  IbaÃ±es JalÃ³n,TomÃ¡s  Ortega del RincÃ³n,Aspectos cognitivos del aprendizaje de la demostración matemática en
alumnos de primer curso de Bachillerato,Universidad de Valladolid,Spain,2000,0,0
177838,Andrew  Foster,,,,,,1,1
177839,Wei  Wei,Qun  Li,Improving Security and Privacy in Online Social Networks,College of William and Mary,UnitedStates,2013,0,0
177840,Michael  Mourao,Samir  Siksek,Extending Elliptic Curve Chabauty to higher genus curves,University of Warwick,UnitedKingdom,2013,0,0
177841,Yann  Richet,,,,,,1,1
177842,ClÃ©ment  Chevalier,David  Ginsbourger;Yann  Richet;Lutz  DÃ¼mbgen,Fast uncertainty reduction strategies relying on Gaussian process models,Universität Bern,Switzerland,2013,0,0
177843,Lauren  Wilcox,Steven Keith Feiner,User Interfaces for Patient-Centered Communication of Health Status and Care Progress,Columbia University,UnitedStates,2013,0,0
177844,Ricardo de Lima Ribeiro,Manuel Valentim de Pera Garcia;Diogo Aguiar Gomes,Estimativas a priori para jogos de campo médio com dinâmica populacional logística,,Brazil,,0,0
177845,Barry  Chiswell,,,,,,1,1
177846,Giuseppe  Grioli,Antonio  Rostagni,La conducibilità termica dei gas alle basse pressioni,,Italy,,1,8
177847,Gian Antonio  Maggi,,,,,,1,3
177848,Georgii V. Riabov,Andrey A. Dorogovtsev,Finite absolute continuity of measures on infinite dimensional spaces,Institute of Mathematics of National Academy of Sciences of Ukraine,Ukraine,2012,0,0
177849,Wilson Wen Bin Goh,Limsoon  Wong;Marek  Sergot,Computational Proteomics Using Network-Based Strategies,Imperial College London,UnitedKingdom,2013,0,0
177850,Simon A Fairfax,Tomasz  Brzezinski,Quantum Spaces Arising from Weighted Circle Actions and their Non-Commutative Geometry,Swansea University,UnitedKingdom,2013,0,0
177851,Haoran  Wang,Jean-FranÃ§ois  Dat,Géométrie et cohomologie de l'espace de Drinfeld et correspondance de
Langlands locale,Université Pierre-et-Marie-Curie - Paris VI,France,2013,0,0
177852,Florent  Martin,Antoine  Ducros;Jean-FranÃ§ois  Dat,Constructibilité dans les espaces de Berkovich,Université Pierre-et-Marie-Curie - Paris VI,France,2013,0,0
177853,Pavel  Zorin-Kranich,Tanja  Eisner,Ergodic theorems for polynomials in nilpotent groups,Universiteit van Amsterdam,Netherlands,2013,0,0
177854,PaweÅ  Urzyczyn,Jerzy  Tiuryn,,,,1983,1,2
177855,Nina Vladimirovna Volosova,Yurii Vasilievich Selivanov;Alexandr Yakovlevich Helemskii,Cohomology of Quantum Banach and Polynormed Algebras,Lomonosov Moscow State University,Russia,2012,0,0
177856,Martyn  Lloyd-Kelly,Katie M. Atkinson;Trevor J. M. Bench-Capon;Peter John McBurney,Modeling Emotions and Simulating their Effects on Social Interactions in Agent Systems,University of Liverpool,UnitedKingdom,2013,0,0
177857,Omar  Wing,,,,,,1,37
177858,Brian R. Hunt,Joseph Bishop Keller,Analysis of Turbulent and Ergodic Problems,Stanford University,UnitedStates,1989,5,9
177859,MarÃ­a Consuelo  Monterrubio PÃ©rez,TomÃ¡s  Ortega del RincÃ³n,Modelos de Valoración de Manuales Escolares de Matemáticas,Universidad de Valladolid,Spain,2007,0,0
177860,MarÃ­a AsunciÃ³n  GarcÃ­a Olivares,TomÃ¡s  Ortega del RincÃ³n,Educación matemática atendiendo a la diversidad. Análisis de una
metodología específica,Universidad de Valladolid,Spain,2008,0,0
177861,Cristina  PecharromÃ¡n GÃ³mez,TomÃ¡s  Ortega del RincÃ³n,Aprendizaje de las propiedades de las funciones a través de las gráficas,Universidad de Valladolid,Spain,2009,0,0
177862,Milagros  Puerta Rebuel,TomÃ¡s  Ortega del RincÃ³n,Interpolación y extrapolación gráfica y algebraica. Estudio de contraste,Universidad de Valladolid,Spain,2009,0,0
177863,Casilda  dos Santos Paz,TomÃ¡s  Ortega del RincÃ³n,A Demostraçao Matemática e o Professor. Formulaçao e Ensino,Universidad de Valladolid,Spain,2011,0,0
177864,Romero Barbieri Solha,Eva  Miranda GalcerÃ¡n,On geometric quantisation of integrable systems with singularities,Universitat Politècnica de Catalunya,Catalonia,2013,0,0
177865,Mario  Porres TomÃ©,TomÃ¡s  Ortega del RincÃ³n,Integral definida cálculo mental y nuevas tecnologías,Universidad de Valladolid,Spain,2012,0,0
177866,Juan Carlos  Vara,TomÃ¡s  Ortega del RincÃ³n,Estudio de contraste sobre la preferencia y significación de pruebas formales,Universidad de Valladolid,Spain,2012,0,0
177867,Linke  Potgieter,Jan Harm van Vuuren;Desmond  Conlong,A mathematical model for the control of Eldana saccharina Walker using the
sterile insect technique,Universiteit Stellenbosch,SouthAfrica,2013,0,0
177868,Desmond  Conlong,,,,,,1,1
177869,Joyce  Lin,Roberto  Camassa;Richard M. McLaughlin,An Experimental and Mathematical Study on the Prolonged Residence Time of a
Sphere Falling through Stratified Fluids at Low Reynolds Number,The University of North Carolina at Chapel Hill,UnitedStates,2009,0,0
177870,Megan  Patnott,Juan Carlos Migliore,Arithmetically Gorenstein sets of points on general surfaces in P^3,University of Notre Dame,UnitedStates,2013,0,0
177871,Zhi Kevin He,Douglas Earl Schaubel,Semiparametric and parametric methods for the analysis of multi-center
survival data,University of Michigan,UnitedStates,2012,0,0
177872,Qi  Gong,Douglas Earl Schaubel,Semiparametric Methods for Estimating
the Effect of a Longitudinal Covariate and
Time-Dependent Treatment on Survival
Using Observational Data with
Dependent Censoring,University of Michigan,UnitedStates,2012,0,0
177873,Yu Rick Ma,Douglas Earl Schaubel,Analysis of marked recurrent events in the
presence of a terminating event,University of Michigan,UnitedStates,2012,0,0
177874,Ludi  Fan,Douglas Earl Schaubel,Semi-Parametric Methods for Competing Risks
Data with Applications in Organ Transplantation,,,2013,0,0
177875,Rena Jie Sun,Jack D. Kalbfleisch;Douglas Earl Schaubel,Evaluating Failure Outcomes with
Applications to Transplant Facility
Performance,University of Michigan,UnitedStates,2012,0,0
177876,Xin  Zhou,Richard Melvin Schoen,On the variational methods for minimal submanifolds,Stanford University,UnitedStates,2013,0,0
177877,Yifei  Zhu,Tyler Douglas Lawson,The power operation structure on Morava E-theory of height 2 at the prime 3,University of Minnesota-Minneapolis,UnitedStates,2013,0,0
177878,Aleksandr  Zavorin,Emanuels JÄnis Grinbergs,Nekotorije cislennije metodi analiza perehodnih processov v integralnih
logiceskih shemah,Russian Academy of Sciences,Russia,1972,0,0
177879,Ilze  IlziÅa,Emanuels JÄnis Grinbergs,Metod nahozdenija raskraski versin  neorientirovannogo grafa,Latvian State University,Latvia,1967,0,0
177880,Lev  Katsnelson,Emanuels JÄnis Grinbergs,Izoeksremalnije racionalniji funkcii i ih  algebraiceskoe postroenije,Latvian State University,Latvia,1968,0,0
177881,Paulis  Ä¶ikusts,Emanuels JÄnis Grinbergs,Lokalno-globalnij analiz stroenija obiknovennih grafov,Polska Akademia Nauk,Poland,1977,1,1
177882,Dainis  Zeps,Paulis  Ä¶ikusts,The theory of Combinatorial Maps and its Use in the Graph-topological
computations,Latvian State University,Latvia,1998,0,0
177883,MatÃºÅ¡  DirbÃ¡k,Ä½ubomÃ­r  Snoha,Extensions of dynamical systems without increasing the entropy,Matej Bel University Banska Bystrica,Slovakia,2013,0,0
177884,Witold  Bula,Jerzy  Mioduszewski,Metrization theorems for continuous images of compact ordered spaces,Uniwersytet Śląski w Katowicach,Poland,1983,0,0
177885,Wojciech  DÄbski,Jerzy  Mioduszewski,Klasyfikacja topologiczna kontinów nierozkładalnych typu Knastera i ich
kompozant. (Polish) [Topological classification of Knaster-type indecomposable continua and their composants],Uniwersytet Śląski w Katowicach,Poland,1982,0,0
177886,Adam  Emeryk,Jerzy  Mioduszewski,Kontinua nierozkładalne i ich kompozanty. (Polish) [Indecomposable continua
and their composants],Uniwersytet Śląski w Katowicach,Poland,1980,0,0
177887,Todor Dimitrov Todorov,Christo Yankov Christov,Asymptotic Functions  Nonstandard Analysis and
Multiplication of Schwartz Distributions: Generalized Eigen-States in Quantum Mechanics,University of Sofia and Bulgarian Academy of Sciences Institute for Nuclear Research,Bulgaria,1982,0,0
177888,Christo Yankov Christov,Lubomir  Chakalov,,University of Sofia,Bulgaria,1938,1,1
177889,Chao  Zhu,(Tony) Jianguo  Sun,,University of Missouri - Columbia,UnitedStates,2006,0,0
177890,Lianming  Wang,(Tony) Jianguo  Sun,,University of Missouri - Columbia,UnitedStates,2006,0,0
177891,Xin  He,(Tony) Jianguo  Sun,,University of Missouri - Columbia,UnitedStates,2007,1,1
177892,Manhua  Chen,(Tony) Jianguo  Sun,,University of Missouri - Columbia,UnitedStates,2007,0,0
177893,Liang  Zhu,(Tony) Jianguo  Sun,,University of Missouri - Columbia,UnitedStates,2008,0,0
177894,Ping  Chen,(Tony) Jianguo  Sun,,University of Missouri - Columbia,UnitedStates,2009,0,0
177895,Jeremy  Gorelick,(Tony) Jianguo  Sun,,University of Missouri - Columbia,UnitedStates,2009,0,0
177896,Ling  Chen,(Tony) Jianguo  Sun,,,,2009,0,0
177897,Bin  Zhang,(Tony) Jianguo  Sun,,University of Missouri - Columbia,UnitedStates,2009,0,0
177898,Xinyan  Zhang,(Tony) Jianguo  Sun,,University of Missouri - Columbia,UnitedStates,2010,0,0
177899,Ni  Li,(Tony) Jianguo  Sun,,University of Missouri - Columbia,UnitedStates,2011,0,0
177900,Junlong  Li,(Tony) Jianguo  Sun,,University of Missouri - Columbia,UnitedStates,2012,0,0
177901,Na  Hu,(Tony) Jianguo  Sun,,University of Missouri - Columbia,UnitedStates,2013,0,0
177902,Yang  Li,(Tony) Jianguo  Sun,,University of Missouri - Columbia,UnitedStates,2013,0,0
177903,Ran  Duan,(Tony) Jianguo  Sun,,University of Missouri - Columbia,UnitedStates,2013,0,0
177904,Aliakbar  Mohsenipour,Serge B.  Mohsenipour,ON THE DISTRIBUTION OF QUADRATIC EXPRESSIONS IN VARIOUS TYPES OF RANDOM VECTORS,University of Western Ontario,Canada,2012,0,0
177905,Serge B.  Mohsenipour,,,,,,1,1
177906,Victoria  Lebed,Marc  Rosso,Braided Objects: Unifying Algebraic Structures and Categorifying Virtual
Braids,Université Paris Diderot - Paris 7,France,2012,0,0
177907,Parasaran  Raman,Suresh  Venkatasubramanian,Exploring the Landscape of Clusterings,University of Utah,UnitedStates,2013,0,0
177908,Krzysztof  Bartoszek,Serik  Sagitov,Stochastic Models in Phylogenetic Comparative Methods,Göteborg Universitet,Sweden,2013,0,0
177909,Norbert  Cot,John Thomas Gill III,Characterization and design of optimal prefix codes,Stanford University,UnitedStates,1977,0,0
177910,Luigi  Lombardi,Mihnea  Popa,Derived Equivalences of Irregular Varieties and Constraints on Hodge Numbers,University of Illinois at Chicago,UnitedStates,2013,0,0
177911,Marcus  Page,Dirk  Praetorius;Lubomir  Banas,On dynamical micromagnetism,Technische Universität Wien,Austria,2013,0,0
177912,Ross  Ptacek,Lex Gerard Oversteegen;Alexander M. Blokh,Laminations and the dynamics of iterated cubic polynomials,University of Alabama-Birmingham,UnitedStates,2013,0,0
177913,Amelie  Schinck-Mikel,David K. Pugalee,Navigating the Epistemological Rocky Waters of Mathematics Education: A
Multiple Case Study,University of North Carolina at Charlotte,UnitedStates,2009,0,0
177914,David K. Pugalee,J. Hunter (Julius) Ballew,Using Journal Writing to Characterize Mathematical Problem-Solving,The University of North Carolina at Chapel Hill,UnitedStates,1995,1,1
177915,Sam  Gunningham,David Erie Nadler,Categorified Harmonic Analysis on Complex Reductive Groups,Northwestern University,UnitedStates,2013,0,0
177916,Ian  Le,David Erie Nadler,Higher Laminations and Affine Buildings,Northwestern University,UnitedStates,2013,0,0
177917,Yan  Li,Yiyuan  She,The effect of risk factors on coronary heart disease: an age relevant
multivariate meta analysis,Florida State University,UnitedStates,2010,0,0
177918,Jennifer  Geis,Yiyuan  She,Adaptive canonical correlation analysis with considerations for high
dimensional matrices: a weighted rank selection criterion approach with
HIV/Neurocognition applications,Florida State University,UnitedStates,2012,0,0
177919,Seung-Yeon  Ha,Yiyuan  She,Theories on group variable selection in multivariate regression models,Florida State University,UnitedStates,2013,0,0
177920,Mehdi  Jafari,Mehdi  Nadjafikhah,Application of Lie group to geometry of Walker manifolds,Payame Noor University,Iran,2013,0,0
177921,Andrea  Svob,Dean  Crnkovic,Transitive designs constructed from finite groups,University of Zagreb,Croatia,2013,0,0
177922,Ian  Marquette,Pavel  Winternitz,Superintegrabity with third order integrals of motion
polynomial algebras and supersymmetric quantum mechanics,Université de Montréal,Canada,2009,0,0
177923,Frederick  Tremblay,Pavel  Winternitz,Superintégrabilité avec séparation de variables en coordonnées polaires et
intégrales du mouvement d'ordre supérieur a deux,Université de Montréal,Canada,2010,0,0
177924,Pantelis  Frangoudis,George Constantine Polyzos,User-Centrism in Wireless Networking,Athens University of Economics and Business,Greece,2012,0,0
177925,Plamen  Turkedjiev,Dirk  Becherer,Numerical methods for backward stochastic differential equations of
quadratic and locally Lipschitz type,rer. nat. Humboldt-Universität zu Berlin,Germany,2013,0,0
177926,Pavel Valerievich Zubkov,Yulii Andreevich Dubinskii,Nonlinear Variational Analytic and Coanalytic Problems in Weighted Spaces,Lomonosov Moscow State University,Russia,1999,0,0
177927,I. L. Vilents,Yulii Andreevich Dubinskii,,Lomonosov Moscow State,Russia,University,0,0
177928,Lashi  Bandara,Alan Gaius Ramsay McIntosh,Geometry and the Kato Square Root Problem,Australian National University,Australia,2013,0,0
177929,Mohamed  BenRomdhane,Slimane  Adjerid,Higher-Degree Immersed Finite Elements for Second-Order Elliptic Interface
Problems,Virginia Polytechnic Institute and State University,UnitedStates,2011,0,0
177930,Idir  Mechai,Slimane  Adjerid,Superconvergence and
A posteriori
Error estimation of
the Discontinuous Galerkin Method for Three-Dimensional Hyperbolic
Problems.,Virginia Polytechnic Institute and State University,UnitedStates,2012,0,0
177931,Rudolfo Sombillo Angeles,Susan P. Holmes;Bradley  Efron,Approaches for Local False Discovery Rates,Stanford University,UnitedStates,2013,0,0
177932,Liang  Niu,Shili  Lin,STATISTICAL MODELING AND ANALYSIS OF CHROMATIN INTERACTIONS,The Ohio State University,UnitedStates,2012,0,0
177933,Dao-Peng  Chen,Shili  Lin,Statistical power for RNA-seq data to detect two epigenetic phenomena,The Ohio State University,UnitedStates,2013,0,0
177934,Natalia Sergeevna Kaluzhina,Anatolii Grigorievich Baskakov,Spectral Analysis of the Functions and Asymptotic Behavior of Semigroups of
Operators,Voronezh State University,Russia,2013,0,0
177935,Stanislav Vladimirovich Maryushenkov,Anatolii Grigorievich Baskakov,Analysis of Linear Differential Equations by the Methods of Spectral Theory
of Linear Operators and Relations,Voronezh State University,Russia,2013,0,0
177936,Bertrand  Banos,Vladimir Volodya Rubtsov,Opérateurs de Monge-Ampère symplectiques en dimensions 3 et 4,Université d'Angers,France,2002,0,0
177938,Mohammad Najafi Ivaki,Alina  Stancu,Centro-affine normal flows and their applications,Concordia University,Canada,2013,0,0
177939,Rohan  Hemasinha,Bernard Russell Gelbaum,1.The tensor product of Banach spaces
2.Probability measures on the Bergman space,State University of New York at Buffalo,UnitedStates,1983,0,0
177940,Anita Majumdar Naolekar,Goutam  Mukherjee,Deformation Theory of Dialgebras,Indian Statistical Institute Kolkata,India,2004,0,0
177941,Timothy Scott  Saponas,James A. Landay;Desney S. Tan,Supporting Everyday Activities through Always-Available Mobile Computing,University of Washington,UnitedStates,2010,0,0
177942,Masato  Mori,Masahiro  Watanabe,Dynamics of the Pacific/North American Teleconnection Pattern,Hokkaido University,Japan,2008,0,0
177943,Oliver  Ungermann,Detlev  Poguntke;Detlef  MÃ¼ller,The Jacobson topology of Prim*L1(G)for exponential Lie Groups,Universität Bielefeld,Germany,2007,0,0
177944,Marie  Curie,Gabriel  Lippmann,Recherches sur les substances radioactives,Université de Paris,France,1903,0,0
177945,Justin  Dirrenberger,Samuel  Forest;Dominique  Jeulin,Effective properties of architectured materials,École Nationale Supérieure des Mines de Paris,France,2012,0,0
177946,Jonas  Å iurys,Arturas  Dubickas,Linear recurrence sequences of composite numbers,Vilniaus universitetas,Lithuania,2013,0,0
177947,Paulius  Å arka,Arturas  Dubickas,Arithmetic properties of sparse sets,Vilniaus universitetas,Lithuania,2013,0,0
177948,Albertas  Zinevicius,Arturas  Dubickas,Curves over number fields and their rings of integers,Vilniaus universitetas,Lithuania,2013,0,0
177949,Georges  Koepfler,Jean-Michel  Morel,Formalisation et analyse numérique de la segmentation d'images,Université Paris IX - Dauphine,France,1991,0,0
177950,Nauman  Javed,Tilman  Wolf;Michael  Zink,Interpreting Sensor Information in Large-Scale Distributed Cyber-Physical
System,University of Massachusetts Amherst,UnitedStates,2013,0,0
177951,Michael  Zink,,Scalable internet videos-on-demand systems,Technische Universität Darmstadt,Germany,2003,1,1
177952,Petraq  Pilika,Sergey Mikhailovich Nikol'skii,Some Fundamental Theorems of Nikol'skii spaces,Lomonosov Moscow State University,Russia,1961,1,1
177953,Randall R.  Rojas,Alan Loddon Yuille,Explaining Human Causal Learning using a Dynamic Probabilistic Model.,University of California Los Angeles,UnitedStates,2010,0,0
177954,Laura  Venier,Giuseppe  Gaeta,Solitary waves in DNA models,,Italy,,0,0
177955,Patrizia  Bettiga,Giuseppe  Gaeta,Mathematical models for influenza,,Italy,,0,0
177956,Sean  Thomas,Emily  Hamilton,Complex iso-length-spectrality in arithmetic hyperbolic 3-manifolds,Emory University,UnitedStates,2011,0,0
177957,T.  Mubeena,Parameswaran  Sankaran,Twisted conjugacy classes in lattices in semisimple Lie groups,Homi Bhabha National Institute,India,2013,0,0
177958,BoÅ¼ena  ÅwiÄtek,Ryszard  Pawlak,Spaces of Darboux Baire 1 and A* functions,Uniwersytet Łódzki,Poland,1997,0,0
177959,FrÃ©dÃ©ric  Sur,Jean-Michel  Morel,A contrario decision for shape recognition,Université Paris IX - Dauphine,France,2004,0,0
177960,Akshay Sakharam Rane,Rekha P. Kulkarni;Balmohan Vishnu Limaye,Asymptotic Error Analysis of Numerical Solutions,Indian Institute of Technology Bombay,India,2013,0,0
177961,Gnaneshwar  Nelakanti,Rekha P. Kulkarni,Spectral Approximation for Integral Operators,Indian Institute of Technology Bombay,India,2003,0,0
177962,Ravi  Srivastava,Shreemayee  Bora,Distance Problems for Hermitian Matrix Polynomials,Indian Institute of Technology Guwahati,India,2012,0,0
177963,Abhaya Milind Chitre,Rajendra  Pawale,Some Problems in Graph Labelings and Related Topics,University of Mumbai,India,2012,0,0
177965,Gul  Rahmat,Constantin  Buse,Real Integral Caracterizations for Asymptotic Stability of Evolution
Equations in Banach Spaces,Abdus Salam School of Mathematical Sciences GC University Lahore,Pakistan,2013,0,0
177966,Aftab  Khan,Constantin  Buse,Asymptotic Behavior of Discrete Evolution Families on Banach Spaces,Abdus Salam School of Mathematical Sciences GC University Lahore,Pakistan,2013,0,0
177967,Matthijs  Bomhoff,Walter  Kern;Georg  Still;Marc  Uetz,Bipartite Graphs and the Decomposition of Systems of Equations,Universiteit Twente,Netherlands,2013,0,0
177968,Georg  Still,,,,,,4,4
177969,Xian  Qiu,Walter  Kern;Marc  Uetz,Fractional Programming in Cooperative Games,Universiteit Twente,Netherlands,2013,0,0
177970,Trevor  Richards,Michael  Jury,On level curves and conformal equivalence of meromorphic functions,University of Florida,UnitedStates,2013,0,0
177971,Jidesh  P.,Santosh  George,Image Reconstruction Using PDE Variational and Regularization Methods,National Institute of Technology Karnataka Surathkal,India,2013,0,0
177972,Roman  Matuszewski,Andrzej  Trybulec;Yasunari  Shidama,Computer Checked Mathematical Texts Presented in Natural Language,,Japan,,0,0
177973,Audi Nature Gimba,Johnson Oladele Fatokun,Collocation Multistep Methods for integrating Differential Equations on
Manifolds,Nasarawa State University,Nigeria,2013,0,0
177974,Ben  Adcock,Arieh  Iserles,Modified Fourier expansions: theory construction and applications,University of Cambridge,UnitedKingdom,2010,1,1
177975,Maurice Joseph LeBlanc,Robert  Varley Jr.,Analyzing Free Quantum Field Theories on the ax+b Space-time and Wigner
Contractions to the Minkowski Plane,University of Georgia,UnitedStates,2013,0,0
177976,Jaeho  Shin,Valery  Alexeev,The reduction map for the moduli spaces of weighted stable hyperplane
arrangements,University of Georgia,UnitedStates,2013,0,0
177977,Duy  Nguyen,Qing  Zhang;Jingzhi  Tie,Optimal asset trading under regime switching models,University of Georgia,UnitedStates,2013,0,0
177978,David Louis Arnold,John Randolph Martino,Classifying spaces of symmetric groups and wreath products,Western Michigan University,UnitedStates,2013,0,0
177979,Vianney  Perchet,Sylvain  Sorin,Approchabilité Calibration et Regret dans les Jeux à Observations
Partielles,Université Pierre-et-Marie-Curie - Paris VI,France,2010,0,0
